Trip_ID,Dispatch_Date,Plant_ID,Plant_Name,Destination,Route,Product_ID,Product_Name,Quantity_Tons,Vehicle_ID,Vehicle_Type,Vehicle_Capacity_Tons,Transporter_ID,Transporter_Name,Loading_Start_Time,Loading_End_Time,Weighbridge_Time,Gate_Out_Time,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delay_Days,Delay_Reason,Freight_Cost,Distance_KM,On_Time_Flag
TRIP007811,2025-10-30,PL01,Pune Manufacturing Unit,Mumbai,Pune - Mumbai,PD05,Auto Components,24.33,VH013,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-10-30 06:03,2025-10-30 07:59,2025-10-30 08:44,2025-10-30 09:05,2025-10-30,2025-10-30,On Time,0,Not Applicable,9350.52,153,1
TRIP010332,2025-10-30,PL06,Indore Manufacturing Unit,Nagpur,Indore - Nagpur,PD06,Electrical Cables,28.0,VH032,Container 32ft MXL,28,TR03,Vishal Transport Co.,2025-10-30 09:47,2025-10-30 11:01,2025-10-30 11:55,2025-10-30 12:22,2025-10-31,2025-10-30,On Time,0,Not Applicable,19754.23,274,1
TRIP011869,2025-10-31,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD05,Auto Components,17.16,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-10-31 09:27,2025-10-31 11:26,2025-10-31 11:47,2025-10-31 12:30,2025-11-01,2025-11-01,On Time,0,Not Applicable,31314.72,781,1
TRIP006190,2025-10-31,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD06,Electrical Cables,19.7,VH016,Container 32ft MXL,28,TR15,Apex Logistics India,2025-10-31 08:14,2025-10-31 11:10,2025-10-31 11:42,2025-10-31 11:57,2025-11-02,2025-11-02,On Time,0,Not Applicable,78037.71,1573,1
TRIP002349,2025-10-31,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD05,Auto Components,18.53,VH044,Container 32ft SXL,22,TR07,Om Sai Transport,2025-10-31 10:15,2025-10-31 13:04,2025-10-31 13:54,2025-10-31 14:10,2025-11-02,2025-11-02,On Time,0,Not Applicable,86033.22,1974,1
TRIP008547,2025-11-01,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD02,Steel Pipes,32.32,VH056,Trailer 40ft,35,TR05,Speedway Logistics Pvt Ltd,2025-11-01 10:23,2025-11-01 12:47,2025-11-01 13:30,2025-11-01 13:57,2025-11-02,2025-11-02,On Time,0,Not Applicable,57250.7,657,1
TRIP010987,2025-11-01,PL01,Pune Manufacturing Unit,Nagpur,Pune - Nagpur,PD06,Electrical Cables,35.0,VH055,Trailer 40ft,35,TR09,Sunrise Logistics Solutions,2025-11-01 08:46,2025-11-01 10:48,2025-11-01 11:20,2025-11-01 11:32,2025-11-02,2025-11-02,On Time,0,Not Applicable,39892.48,491,1
TRIP001794,2025-11-02,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD02,Steel Pipes,25.08,VH022,Container 32ft MXL,28,TR02,Shree Balaji Logistics,2025-11-02 10:27,2025-11-02 10:59,2025-11-02 11:21,2025-11-02 11:45,2025-11-03,2025-11-03,On Time,0,Not Applicable,40119.68,692,1
TRIP005901,2025-11-02,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD05,Auto Components,27.69,VH015,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-11-02 10:41,2025-11-02 12:26,2025-11-02 13:15,2025-11-02 13:52,2025-11-03,2025-11-03,On Time,0,Not Applicable,40331.9,587,1
TRIP003036,2025-11-02,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD03,Cement Bags,5.49,VH030,Open Truck 6 Tyre,9,TR10,Metro Freight Carriers,2025-11-02 10:54,2025-11-02 11:26,2025-11-02 11:56,2025-11-02 12:20,2025-11-03,2025-11-02,On Time,0,Not Applicable,7441.62,519,1
TRIP004768,2025-11-02,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD05,Auto Components,7.91,VH010,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-11-02 06:12,2025-11-02 07:35,2025-11-02 08:20,2025-11-02 08:49,2025-11-03,2025-11-02,On Time,0,Not Applicable,15808.48,725,1
TRIP004499,2025-11-03,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD05,Auto Components,18.9,VH033,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-11-03 08:07,2025-11-03 11:21,2025-11-03 12:06,2025-11-03 12:18,2025-11-05,2025-11-07,Delayed,2,Driver Unavailability,60083.38,1385,0
TRIP002733,2025-11-04,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD04,PVC Granules,30.04,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-11-04 06:52,2025-11-04 09:46,2025-11-04 10:07,2025-11-04 10:43,2025-11-05,2025-11-05,On Time,0,Not Applicable,52680.72,720,1
TRIP006735,2025-11-04,PL04,Vadodara Processing Plant,Nagpur,Vadodara - Nagpur,PD03,Cement Bags,17.06,VH004,Container 20ft,18,TR06,Ganesh Roadlines,2025-11-04 09:32,2025-11-04 11:05,2025-11-04 11:25,2025-11-04 11:50,2025-11-05,2025-11-05,On Time,0,Not Applicable,29257.29,753,1
TRIP000519,2025-11-04,PL01,Pune Manufacturing Unit,Mumbai,Pune - Mumbai,PD08,Textile Rolls,17.16,VH019,Container 20ft,18,TR07,Om Sai Transport,2025-11-04 08:41,2025-11-04 10:40,2025-11-04 11:26,2025-11-04 12:10,2025-11-04,2025-11-05,Delayed,1,Traffic Congestion,6675.63,140,0
TRIP003548,2025-11-04,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,6.14,VH057,Open Truck 6 Tyre,9,TR14,Coastal Cargo Carriers,2025-11-04 09:39,2025-11-04 11:32,2025-11-04 12:03,2025-11-04 12:14,2025-11-06,2025-11-06,On Time,0,Not Applicable,28829.82,1999,1
TRIP003708,2025-11-04,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD05,Auto Components,12.05,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-11-04 09:47,2025-11-04 10:49,2025-11-04 11:09,2025-11-04 11:33,2025-11-06,2025-11-05,On Time,0,Not Applicable,48628.75,1589,1
TRIP001435,2025-11-04,PL04,Vadodara Processing Plant,Guwahati,Vadodara - Guwahati,PD03,Cement Bags,30.24,VH051,Trailer 40ft,35,TR07,Om Sai Transport,2025-11-04 08:05,2025-11-04 09:52,2025-11-04 10:20,2025-11-04 10:48,2025-11-07,2025-11-07,On Time,0,Not Applicable,173407.59,2323,1
TRIP000813,2025-11-05,PL05,Hyderabad Assembly Unit,Patna,Hyderabad - Patna,PD02,Steel Pipes,28.0,VH032,Container 32ft MXL,28,TR03,Vishal Transport Co.,2025-11-05 06:42,2025-11-05 07:49,2025-11-05 08:09,2025-11-05 08:53,2025-11-07,2025-11-07,On Time,0,Not Applicable,122494.35,1688,1
TRIP011506,2025-11-05,PL01,Pune Manufacturing Unit,Nagpur,Pune - Nagpur,PD06,Electrical Cables,26.32,VH017,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-11-05 08:43,2025-11-05 10:51,2025-11-05 11:28,2025-11-05 11:48,2025-11-06,2025-11-05,On Time,0,Not Applicable,28411.86,464,1
TRIP002184,2025-11-05,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD07,Packaged Tiles,8.44,VH012,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-11-05 07:01,2025-11-05 09:24,2025-11-05 10:16,2025-11-05 10:55,2025-11-06,2025-11-06,On Time,0,Not Applicable,10233.27,487,1
TRIP000425,2025-11-06,PL06,Indore Manufacturing Unit,Jaipur,Indore - Jaipur,PD02,Steel Pipes,21.56,VH040,Container 32ft SXL,22,TR06,Ganesh Roadlines,2025-11-06 06:00,2025-11-06 08:01,2025-11-06 08:27,2025-11-06 08:53,2025-11-07,2025-11-06,On Time,0,Not Applicable,25231.45,504,1
TRIP003614,2025-11-06,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD01,Steel Coils,21.18,VH044,Container 32ft SXL,22,TR07,Om Sai Transport,2025-11-06 09:15,2025-11-06 12:32,2025-11-06 13:15,2025-11-06 13:42,2025-11-07,2025-11-07,On Time,0,Not Applicable,30032.85,568,1
TRIP003044,2025-11-06,PL04,Vadodara Processing Plant,Nagpur,Vadodara - Nagpur,PD08,Textile Rolls,18.0,VH049,Container 20ft,18,TR07,Om Sai Transport,2025-11-06 08:08,2025-11-06 10:46,2025-11-06 11:06,2025-11-06 11:20,2025-11-07,2025-11-07,On Time,0,Not Applicable,38467.46,881,1
TRIP008580,2025-11-06,PL06,Indore Manufacturing Unit,Nagpur,Indore - Nagpur,PD05,Auto Components,19.06,VH041,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-11-06 09:47,2025-11-06 12:52,2025-11-06 13:50,2025-11-06 14:26,2025-11-07,2025-11-06,On Time,0,Not Applicable,15305.7,297,1
TRIP006840,2025-11-06,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD06,Electrical Cables,13.57,VH024,Container 20ft,18,TR14,Coastal Cargo Carriers,2025-11-06 10:21,2025-11-06 13:48,2025-11-06 14:10,2025-11-06 14:29,2025-11-08,2025-11-08,On Time,0,Not Applicable,55367.19,1669,1
TRIP002847,2025-11-07,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD01,Steel Coils,6.04,VH030,Open Truck 6 Tyre,9,TR10,Metro Freight Carriers,2025-11-07 10:28,2025-11-07 12:38,2025-11-07 13:22,2025-11-07 13:55,2025-11-09,2025-11-09,On Time,0,Not Applicable,28077.45,2150,1
TRIP003672,2025-11-07,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD08,Textile Rolls,17.54,VH044,Container 32ft SXL,22,TR07,Om Sai Transport,2025-11-07 06:32,2025-11-07 08:13,2025-11-07 09:00,2025-11-07 09:26,2025-11-09,2025-11-09,On Time,0,Not Applicable,69172.55,1637,1
TRIP010624,2025-11-07,PL05,Hyderabad Assembly Unit,Kolkata,Hyderabad - Kolkata,PD08,Textile Rolls,15.59,VH054,Container 20ft,18,TR13,Punjab Truck Union,2025-11-07 07:04,2025-11-07 09:15,2025-11-07 09:44,2025-11-07 10:07,2025-11-09,2025-11-09,On Time,0,Not Applicable,65946.56,1600,1
TRIP003998,2025-11-08,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD08,Textile Rolls,24.8,VH013,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-11-08 07:10,2025-11-08 09:43,2025-11-08 10:20,2025-11-08 10:34,2025-11-09,2025-11-10,Delayed,1,Vehicle Breakdown,27712.29,484,0
TRIP004254,2025-11-08,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD04,PVC Granules,26.26,VH011,Container 32ft MXL,28,TR18,Deccan Transport Co.,2025-11-08 10:36,2025-11-08 11:36,2025-11-08 12:00,2025-11-08 12:32,2025-11-10,2025-11-09,On Time,0,Not Applicable,95898.14,1450,1
TRIP006119,2025-11-09,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD01,Steel Coils,8.77,VH037,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-11-09 09:50,2025-11-09 11:25,2025-11-09 11:58,2025-11-09 12:35,2025-11-10,2025-11-09,On Time,0,Not Applicable,11031.27,464,1
TRIP009080,2025-11-09,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD01,Steel Coils,28.0,VH017,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-11-09 07:53,2025-11-09 09:36,2025-11-09 09:51,2025-11-09 10:07,2025-11-10,2025-11-10,On Time,0,Not Applicable,50683.77,785,1
TRIP006912,2025-11-09,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD06,Electrical Cables,25.48,VH032,Container 32ft MXL,28,TR03,Vishal Transport Co.,2025-11-09 06:13,2025-11-09 09:00,2025-11-09 09:15,2025-11-09 09:32,2025-11-10,2025-11-10,On Time,0,Not Applicable,50857.62,762,1
TRIP000812,2025-11-09,PL05,Hyderabad Assembly Unit,Patna,Hyderabad - Patna,PD06,Electrical Cables,10.91,VH046,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-11-09 06:09,2025-11-09 08:27,2025-11-09 09:08,2025-11-09 09:19,2025-11-11,2025-11-10,On Time,0,Not Applicable,38363.84,1569,1
TRIP003155,2025-11-10,PL01,Pune Manufacturing Unit,Mumbai,Pune - Mumbai,PD02,Steel Pipes,16.82,VH047,Container 32ft SXL,22,TR07,Om Sai Transport,2025-11-10 07:26,2025-11-10 10:13,2025-11-10 10:41,2025-11-10 11:19,2025-11-11,2025-11-10,On Time,0,Not Applicable,6792.16,166,1
TRIP002253,2025-11-10,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD08,Textile Rolls,20.73,VH041,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-11-10 07:46,2025-11-10 10:23,2025-11-10 11:08,2025-11-10 11:24,2025-11-12,2025-11-12,On Time,0,Not Applicable,90390.3,1772,1
TRIP005035,2025-11-10,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD04,PVC Granules,6.2,VH057,Open Truck 6 Tyre,9,TR14,Coastal Cargo Carriers,2025-11-10 06:23,2025-11-10 09:13,2025-11-10 09:32,2025-11-10 09:51,2025-11-11,2025-11-11,On Time,0,Not Applicable,9533.83,576,1
TRIP009567,2025-11-10,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD02,Steel Pipes,25.85,VH011,Container 32ft MXL,28,TR18,Deccan Transport Co.,2025-11-10 08:06,2025-11-10 11:52,2025-11-10 12:41,2025-11-10 12:54,2025-11-13,2025-11-14,Delayed,1,Traffic Congestion,152710.45,2180,0
TRIP005235,2025-11-10,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD02,Steel Pipes,26.71,VH020,Container 32ft MXL,28,TR01,Bharat Road Carriers,2025-11-10 10:01,2025-11-10 12:35,2025-11-10 13:34,2025-11-10 14:03,2025-11-11,2025-11-11,On Time,0,Not Applicable,37202.55,651,1
TRIP003099,2025-11-10,PL06,Indore Manufacturing Unit,Bhopal,Indore - Bhopal,PD04,PVC Granules,11.51,VH036,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-11-10 07:39,2025-11-10 10:04,2025-11-10 10:51,2025-11-10 11:07,2025-11-10,2025-11-10,On Time,0,Not Applicable,1306.17,20,1
TRIP000040,2025-11-10,PL05,Hyderabad Assembly Unit,Kolkata,Hyderabad - Kolkata,PD06,Electrical Cables,15.7,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-11-10 10:54,2025-11-10 12:17,2025-11-10 12:47,2025-11-10 13:13,2025-11-12,2025-11-12,On Time,0,Not Applicable,60703.46,1463,1
TRIP002088,2025-11-11,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD02,Steel Pipes,9.0,VH043,Open Truck 6 Tyre,9,TR11,Reliable Roadways,2025-11-11 06:59,2025-11-11 08:58,2025-11-11 09:22,2025-11-11 09:33,2025-11-12,2025-11-12,On Time,0,Not Applicable,17212.18,821,1
TRIP005578,2025-11-11,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD07,Packaged Tiles,24.01,VH002,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-11-11 08:41,2025-11-11 10:26,2025-11-11 11:02,2025-11-11 11:37,2025-11-13,2025-11-13,On Time,0,Not Applicable,102950.48,1747,1
TRIP010865,2025-11-12,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD08,Textile Rolls,18.94,VH016,Container 32ft MXL,28,TR15,Apex Logistics India,2025-11-12 07:37,2025-11-12 08:25,2025-11-12 09:15,2025-11-12 09:43,2025-11-13,2025-11-13,On Time,0,Not Applicable,36961.04,756,1
TRIP010671,2025-11-12,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,16.0,VH006,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-11-12 09:01,2025-11-12 10:43,2025-11-12 11:34,2025-11-12 11:49,2025-11-14,2025-11-14,On Time,0,Not Applicable,78410.07,2169,1
TRIP011106,2025-11-12,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD07,Packaged Tiles,7.2,VH010,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-11-12 07:25,2025-11-12 09:22,2025-11-12 09:56,2025-11-12 10:15,2025-11-13,2025-11-13,On Time,0,Not Applicable,14660.23,703,1
TRIP003992,2025-11-13,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD08,Textile Rolls,30.24,VH035,Trailer 40ft,35,TR09,Sunrise Logistics Solutions,2025-11-13 06:41,2025-11-13 08:10,2025-11-13 08:25,2025-11-13 08:44,2025-11-14,2025-11-14,On Time,0,Not Applicable,44453.96,689,1
TRIP000971,2025-11-13,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD03,Cement Bags,20.94,VH039,Container 32ft SXL,22,TR05,Speedway Logistics Pvt Ltd,2025-11-13 10:14,2025-11-13 12:39,2025-11-13 13:08,2025-11-13 13:36,2025-11-14,2025-11-14,On Time,0,Not Applicable,44164.1,776,1
TRIP001179,2025-11-13,PL04,Vadodara Processing Plant,Patna,Vadodara - Patna,PD05,Auto Components,8.27,VH028,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-11-13 09:24,2025-11-13 11:16,2025-11-13 12:06,2025-11-13 12:46,2025-11-15,2025-11-15,On Time,0,Not Applicable,37854.08,1742,1
TRIP009907,2025-11-14,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD04,PVC Granules,29.49,VH056,Trailer 40ft,35,TR05,Speedway Logistics Pvt Ltd,2025-11-14 07:46,2025-11-14 09:24,2025-11-14 10:12,2025-11-14 10:22,2025-11-15,2025-11-15,On Time,0,Not Applicable,36657.76,481,1
TRIP003083,2025-11-14,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD03,Cement Bags,15.72,VH054,Container 20ft,18,TR13,Punjab Truck Union,2025-11-14 08:25,2025-11-14 10:54,2025-11-14 11:35,2025-11-14 12:18,2025-11-15,2025-11-15,On Time,0,Not Applicable,26165.86,653,1
TRIP001979,2025-11-14,PL02,Chennai Production Plant,Patna,Chennai - Patna,PD07,Packaged Tiles,13.85,VH024,Container 20ft,18,TR14,Coastal Cargo Carriers,2025-11-14 06:00,2025-11-14 07:04,2025-11-14 07:32,2025-11-14 08:10,2025-11-16,2025-11-16,On Time,0,Not Applicable,81367.72,2385,1
TRIP011794,2025-11-15,PL01,Pune Manufacturing Unit,Jaipur,Pune - Jaipur,PD02,Steel Pipes,23.65,VH002,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-11-15 09:00,2025-11-15 12:15,2025-11-15 12:35,2025-11-15 13:11,2025-11-17,2025-11-16,On Time,0,Not Applicable,67495.27,1180,1
TRIP000593,2025-11-15,PL04,Vadodara Processing Plant,Guwahati,Vadodara - Guwahati,PD08,Textile Rolls,17.67,VH019,Container 20ft,18,TR07,Om Sai Transport,2025-11-15 09:29,2025-11-15 12:14,2025-11-15 13:00,2025-11-15 13:41,2025-11-18,2025-11-18,On Time,0,Not Applicable,105876.65,2417,1
TRIP010787,2025-11-15,PL05,Hyderabad Assembly Unit,Coimbatore,Hyderabad - Coimbatore,PD07,Packaged Tiles,17.27,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-11-15 10:16,2025-11-15 12:30,2025-11-15 12:59,2025-11-15 13:22,2025-11-16,2025-11-16,On Time,0,Not Applicable,28451.24,709,1
TRIP003778,2025-11-16,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD07,Packaged Tiles,25.97,VH038,Container 32ft MXL,28,TR07,Om Sai Transport,2025-11-16 09:08,2025-11-16 11:11,2025-11-16 12:10,2025-11-16 12:50,2025-11-18,2025-11-17,On Time,0,Not Applicable,79559.85,1359,1
TRIP007239,2025-11-16,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD02,Steel Pipes,22.02,VH002,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-11-16 10:17,2025-11-16 13:19,2025-11-16 13:47,2025-11-16 14:18,2025-11-17,2025-11-21,Delayed,4,Route Diversion,34843.74,696,0
TRIP004709,2025-11-16,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD01,Steel Coils,8.64,VH037,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-11-16 10:28,2025-11-16 12:24,2025-11-16 13:17,2025-11-16 14:01,2025-11-17,2025-11-17,On Time,0,Not Applicable,13992.09,598,1
TRIP004880,2025-11-17,PL01,Pune Manufacturing Unit,Nagpur,Pune - Nagpur,PD06,Electrical Cables,13.97,VH006,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-11-17 09:11,2025-11-17 11:42,2025-11-17 12:41,2025-11-17 13:03,2025-11-18,2025-11-18,On Time,0,Not Applicable,16441.75,480,1
TRIP006456,2025-11-17,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD01,Steel Coils,8.09,VH037,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-11-17 10:49,2025-11-17 12:52,2025-11-17 13:40,2025-11-17 14:22,2025-11-18,2025-11-18,On Time,0,Not Applicable,10348.85,469,1
TRIP003018,2025-11-18,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD03,Cement Bags,18.06,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-11-18 10:35,2025-11-18 12:47,2025-11-18 13:43,2025-11-18 14:12,2025-11-20,2025-11-19,On Time,0,Not Applicable,65138.29,1533,1
TRIP001624,2025-11-18,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD04,PVC Granules,7.6,VH057,Open Truck 6 Tyre,9,TR14,Coastal Cargo Carriers,2025-11-18 07:07,2025-11-18 08:43,2025-11-18 09:09,2025-11-18 09:40,2025-11-20,2025-11-19,On Time,0,Not Applicable,31289.04,1723,1
TRIP003974,2025-11-18,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD08,Textile Rolls,16.06,VH004,Container 20ft,18,TR06,Ganesh Roadlines,2025-11-18 10:38,2025-11-18 13:32,2025-11-18 14:30,2025-11-18 14:49,2025-11-19,2025-11-19,On Time,0,Not Applicable,19506.72,502,1
TRIP003132,2025-11-18,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD08,Textile Rolls,8.14,VH060,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-11-18 08:19,2025-11-18 11:16,2025-11-18 11:59,2025-11-18 12:20,2025-11-19,2025-11-19,On Time,0,Not Applicable,18288.11,811,1
TRIP005211,2025-11-18,PL01,Pune Manufacturing Unit,Mumbai,Pune - Mumbai,PD08,Textile Rolls,13.79,VH052,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-11-18 10:58,2025-11-18 14:00,2025-11-18 14:23,2025-11-18 14:49,2025-11-18,2025-11-18,On Time,0,Not Applicable,4895.14,137,1
TRIP007683,2025-11-18,PL01,Pune Manufacturing Unit,Guwahati,Pune - Guwahati,PD03,Cement Bags,15.41,VH006,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-11-18 08:44,2025-11-18 11:27,2025-11-18 12:16,2025-11-18 12:50,2025-11-21,2025-11-20,On Time,0,Not Applicable,93858.53,2563,1
TRIP010166,2025-11-19,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD04,PVC Granules,7.46,VH010,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-11-19 10:38,2025-11-19 13:41,2025-11-19 14:26,2025-11-19 14:51,2025-11-20,2025-11-20,On Time,0,Not Applicable,14768.18,741,1
TRIP004505,2025-11-19,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD07,Packaged Tiles,15.32,VH024,Container 20ft,18,TR14,Coastal Cargo Carriers,2025-11-19 07:29,2025-11-19 08:53,2025-11-19 09:50,2025-11-19 10:28,2025-11-20,2025-11-21,Delayed,1,Weather Conditions,27978.02,728,0
TRIP002381,2025-11-20,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD02,Steel Pipes,31.97,VH051,Trailer 40ft,35,TR07,Om Sai Transport,2025-11-20 06:07,2025-11-20 08:27,2025-11-20 08:52,2025-11-20 09:23,2025-11-23,2025-11-22,On Time,0,Not Applicable,128105.18,1694,1
TRIP007282,2025-11-20,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD05,Auto Components,18.82,VH025,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-11-20 09:20,2025-11-20 10:17,2025-11-20 11:16,2025-11-20 12:00,2025-11-21,2025-11-21,On Time,0,Not Applicable,32032.91,683,1
TRIP008217,2025-11-20,PL01,Pune Manufacturing Unit,Nagpur,Pune - Nagpur,PD06,Electrical Cables,25.83,VH015,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-11-20 07:27,2025-11-20 10:13,2025-11-20 10:29,2025-11-20 10:56,2025-11-21,2025-11-23,Delayed,2,Toll/Checkpoint Delay,27931.09,433,0
TRIP010689,2025-11-21,PL05,Hyderabad Assembly Unit,Patna,Hyderabad - Patna,PD02,Steel Pipes,26.66,VH015,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-11-21 06:43,2025-11-21 08:30,2025-11-21 09:13,2025-11-21 09:32,2025-11-23,2025-11-23,On Time,0,Not Applicable,109275.82,1631,1
TRIP002022,2025-11-21,PL01,Pune Manufacturing Unit,Guwahati,Pune - Guwahati,PD05,Auto Components,24.94,VH032,Container 32ft MXL,28,TR03,Vishal Transport Co.,2025-11-21 08:54,2025-11-21 11:28,2025-11-21 11:53,2025-11-21 12:24,2025-11-24,2025-11-24,On Time,0,Not Applicable,156913.85,2628,1
TRIP006467,2025-11-21,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD04,PVC Granules,15.52,VH029,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-11-21 07:52,2025-11-21 10:33,2025-11-21 11:20,2025-11-21 12:04,2025-11-22,2025-11-22,On Time,0,Not Applicable,26779.57,751,1
TRIP001369,2025-11-21,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD06,Electrical Cables,16.59,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-11-21 09:35,2025-11-21 11:36,2025-11-21 12:00,2025-11-21 12:15,2025-11-23,2025-11-22,On Time,0,Not Applicable,48205.03,1211,1
TRIP003690,2025-11-21,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD03,Cement Bags,17.0,VH044,Container 32ft SXL,22,TR07,Om Sai Transport,2025-11-21 07:25,2025-11-21 10:09,2025-11-21 10:57,2025-11-21 11:18,2025-11-24,2025-11-23,On Time,0,Not Applicable,77364.1,1999,1
TRIP007114,2025-11-22,PL02,Chennai Production Plant,Kolkata,Chennai - Kolkata,PD03,Cement Bags,16.9,VH018,Container 32ft SXL,22,TR04,National Freight Movers,2025-11-22 09:51,2025-11-22 12:44,2025-11-22 13:18,2025-11-22 13:55,2025-11-24,2025-11-24,On Time,0,Not Applicable,76410.77,1672,1
